GeneSymbol	B cells	T cells	NK cells	Monocytes	Eosinophils	Neutrophils
AKAP8L	375.552654041872	277.385570013932	897.435551484158	543.946314523027	1	351.427825673957
AKAP9	16.0917179047364	22.139031862932	38.0309821687728	18.7402962130393	1	23.4155125682825
AKD1	1	34.6377025594368	NA	50.7972113462831	NA	11.4409361341728
AKIRIN1	NA	95.8831860923711	1140.27729445336	483.074171167444	NA	471.045805057111
AKIRIN2	NA	1	750.85363931559	322.711157221425	NA	849.527410510244
AKIRIN2.AS1	1	1	664.306376907875	274.027720288756	NA	155.223690018317
AKNA	NA	NA	390.411693411158	58.885353553019	1	58.1762447997624
AKNAD1	137.714230975954	37.6672959525296	NA	NA	2433.01891436358	21.9899772631529
AKR1B10	NA	32.6187123749818	1	NA	NA	44.4619500390454
AKR1B15	NA	78.4806587540371	NA	71.6510351924586	NA	NA
AKR1C1	NA	NA	NA	NA	NA	NA
AKR1D1	18.1980993843938	15.390022700715	14.551821029624	8.88705830488061	1	13.5286043650197
AKR1E2	56.8154411782342	31.6248625347431	37.8120971363219	NA	NA	18.233005533323
AKR7L	39.0009834464717	32.1344337639265	42.5538348548129	53.0076030107044	1	13.723436843354
AKT1S1	366.438868792153	205.174573232757	NA	429.715759583911	1	167.010883290446
AKT3	NA	NA	NA	NA	0	NA
AKTIP	NA	NA	517.600667025148	339.944106320105	NA	182.806726011466
ALAS2	142401.164468886	66404.0404864114	1	37915.2057728155	NA	21524.5573778862
ALB	NA	NA	NA	NA	NA	NA
ALDH1A1	NA	169.528607169713	328.884273302915	208.469704404128	1	81.6448838139365
ALDH1A3	NA	32.0197789918559	NA	NA	NA	24.1826484432829
ALDH1L1	256.448046471582	NA	NA	NA	NA	NA
ALDH3A1	437.961195811813	NA	NA	0	0	89.0365541057784
ALDH3A2	146.557360558931	90.8361508073232	111.635803737391	129.324804084944	NA	76.1444181017133
ALDH3B1	1	521.473676448597	NA	638.650495828935	1	NA
ALDH4A1	NA	331.183546183278	NA	NA	NA	330.890700010774
ALDH5A1	267.544802317354	129.017319949643	NA	165.730737507589	NA	NA
ALDH7A1	NA	173.685930275882	NA	166.425985168269	NA	63.5214321653897
ALDH8A1	1	89.1180969044225	NA	81.402519429687	2591.75051451023	NA
ALDH9A1	217.623168986911	87.2124122930282	242.937969249402	163.326986896517	NA	160.31246237693
ALDOA	4837.25913002472	NA	17266.3894577814	11183.8823901716	81194.6137799096	6402.89605749188
ALDOB	93.6601087110703	18.2682552779642	NA	18.0798302694588	NA	17.8603125010954
ALDOC	NA	134.237288730485	909.144832573343	411.904693828343	NA	202.530119213217
ALG1	52.6351097261153	29.2797222881348	44.4754457038106	79.6225119937172	1	37.0309712715515
ALG10	NA	22.3950127228915	34.3487370227549	49.2723470737666	NA	21.1839432301428
ALG10B	NA	61.5599588010553	132.466869501391	96.0425410232042	NA	57.2809003152759
ALG12	NA	NA	NA	NA	0	72.5328449905244
ALG13	1	180.396218271311	346.48193683694	180.602714495335	NA	133.988083416296
ALG1L2	NA	186.498527380063	234.482285158288	134.789999740434	8166.6127714474	NA
ALG3	NA	670.710684734971	663.174976914137	533.163126779573	1	386.205854961759
ALG5	NA	707.592817189576	651.386656954566	689.521909819933	NA	NA
ALG6	NA	84.9267414236142	462.508792903518	320.953506453992	1	181.793643046331
ALG8	NA	529.177204331973	685.247494285738	471.2204835845	1	183.860231143536
